,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
264,72,0.28103591700073594,1599.0,803.0,True,10,0.3,95
265,73,0.28412850000040635,1599.0,814.0,True,10,0.3,95
266,74,0.2873314170001322,1599.0,825.0,True,10,0.3,95
267,75,0.29026512500058743,1599.0,836.0,True,10,0.3,95
268,76,0.2957971670002735,1599.0,847.0,True,10,0.3,95
269,77,0.29952400000001944,1599.0,858.0,True,10,0.3,95
270,78,0.3027395830004025,1599.0,869.0,True,10,0.3,95
271,79,0.30590870800006087,1599.0,880.0,True,10,0.3,95
272,80,0.30906908300039504,1599.0,891.0,True,10,0.3,95
273,81,0.31803129200034164,1599.0,902.0,True,10,0.3,95
274,82,0.3210451250006372,1599.0,913.0,True,10,0.3,95
275,83,0.3240249580003365,1599.0,924.0,True,10,0.3,95
276,84,0.3278272920006202,1599.0,935.0,True,10,0.3,95
277,85,0.3312326250006663,1599.0,946.0,True,10,0.3,95
278,86,0.33691170800011605,1599.0,957.0,True,10,0.3,95
279,87,0.3397335830004522,1599.0,968.0,True,10,0.3,95
280,88,0.3431405420005831,1599.0,979.0,True,10,0.3,95
281,89,0.34585995800080127,1599.0,990.0,True,10,0.3,95
282,90,0.3489396670001952,1599.0,1001.0,True,10,0.3,95
283,91,0.35519762500007346,1599.0,1012.0,True,10,0.3,95
284,92,0.35811050000029354,1599.0,1023.0,True,10,0.3,95
285,93,0.36157612500028335,1599.0,1034.0,True,10,0.3,95
286,94,0.36495504200047435,1599.0,1045.0,True,10,0.3,95
287,95,0.3681983330006915,1599.0,1056.0,True,10,0.3,95
288,0,0.0002912500003731111,0.0,10.0,True,10,0.4,95
289,1,0.006255417000829766,1599.0,22.0,True,10,0.4,95
290,2,0.009596500000043306,1599.0,33.0,True,10,0.4,95
291,3,0.012568250000185799,1599.0,44.0,True,10,0.4,95
292,4,0.015299792000405432,1599.0,55.0,True,10,0.4,95
293,5,0.01821958300024562,1599.0,66.0,True,10,0.4,95
294,6,0.024661708000166982,1599.0,77.0,True,10,0.4,95
295,7,0.02748508300010144,1599.0,88.0,True,10,0.4,95
296,8,0.03150983300020016,1599.0,99.0,True,10,0.4,95
297,9,0.034865375000663335,1599.0,110.0,True,10,0.4,95
298,10,0.03791662500043458,1599.0,121.0,True,10,0.4,95
299,11,0.0435460000007879,1599.0,132.0,True,10,0.4,95
300,12,0.04637679200004641,1599.0,143.0,True,10,0.4,95
301,13,0.04926987500039104,1599.0,154.0,True,10,0.4,95
302,14,0.05213916700085974,1599.0,165.0,True,10,0.4,95
303,15,0.05513016700024309,1599.0,176.0,True,10,0.4,95
304,16,0.0631718330005242,1599.0,187.0,True,10,0.4,95
305,17,0.06666491700070765,1599.0,198.0,True,10,0.4,95
306,18,0.0700102920000063,1599.0,209.0,True,10,0.4,95
307,19,0.07324125000013737,1599.0,220.0,True,10,0.4,95
308,20,0.07666395800060855,1599.0,231.0,True,10,0.4,95
309,21,0.08486775000073976,1599.0,242.0,True,10,0.4,95
310,22,0.08813941700009309,1599.0,253.0,True,10,0.4,95
311,23,0.09121429200058628,1599.0,264.0,True,10,0.4,95
312,24,0.09442945800037705,1599.0,275.0,True,10,0.4,95
313,25,0.09740104200045607,1599.0,286.0,True,10,0.4,95
314,26,0.10313604200018744,1599.0,297.0,True,10,0.4,95
315,27,0.10596891700060951,1599.0,308.0,True,10,0.4,95
316,28,0.10920637500021257,1599.0,319.0,True,10,0.4,95
317,29,0.11246987500089745,1599.0,330.0,True,10,0.4,95
318,30,0.11570762500014098,1599.0,341.0,True,10,0.4,95
319,31,0.12358320800012734,1599.0,352.0,True,10,0.4,95
320,32,0.12677945800078305,1599.0,363.0,True,10,0.4,95
321,33,0.130072250000012,1599.0,374.0,True,10,0.4,95
322,34,0.13293516700014152,1599.0,385.0,True,10,0.4,95
323,35,0.13631200000054378,1599.0,396.0,True,10,0.4,95
324,36,0.14165641700037668,1599.0,407.0,True,10,0.4,95
325,37,0.14486854200004018,1599.0,418.0,True,10,0.4,95
326,38,0.1480416670001432,1599.0,429.0,True,10,0.4,95
327,39,0.1512088750005205,1599.0,440.0,True,10,0.4,95
328,40,0.15435366700057784,1599.0,451.0,True,10,0.4,95
329,41,0.1643375420007942,1599.0,462.0,True,10,0.4,95
