,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
303,48,0.013110041999425448,2097.0,5449.0,110,0.1,950
304,49,0.01335191699945426,2097.0,5560.0,110,0.1,950
305,50,0.013599457999589504,2097.0,5671.0,110,0.1,950
306,51,0.02008454199949483,2097.0,5782.0,110,0.1,950
307,52,0.02032741699986218,2097.0,5893.0,110,0.1,950
308,53,0.020560874999318912,2097.0,6004.0,110,0.1,950
309,54,0.0207969579996643,2097.0,6115.0,110,0.1,950
310,55,0.021040957999503007,2097.0,6226.0,110,0.1,950
311,56,0.021277291999467707,2097.0,6337.0,110,0.1,950
312,57,0.02152208299958147,2097.0,6448.0,110,0.1,950
313,58,0.021807832999911625,2097.0,6559.0,110,0.1,950
314,59,0.022094791999734298,2097.0,6670.0,110,0.1,950
315,60,0.022349416999531968,2097.0,6781.0,110,0.1,950
316,61,0.022592332999920473,2097.0,6892.0,110,0.1,950
317,62,0.0228335829997377,2097.0,7003.0,110,0.1,950
318,63,0.023072749999300868,2097.0,7114.0,110,0.1,950
319,64,0.023316499999964435,2097.0,7225.0,110,0.1,950
320,65,0.02355562499997177,2097.0,7336.0,110,0.1,950
321,66,0.023804624999684165,2097.0,7447.0,110,0.1,950
322,67,0.024053332999756094,2097.0,7558.0,110,0.1,950
323,68,0.024303541999870504,2097.0,7669.0,110,0.1,950
324,69,0.02454799999941315,2097.0,7780.0,110,0.1,950
325,70,0.02479404199948476,2097.0,7891.0,110,0.1,950
326,71,0.025044041999535693,2097.0,8002.0,110,0.1,950
327,72,0.02538974999970378,2097.0,8113.0,110,0.1,950
328,73,0.02566016699984175,2097.0,8224.0,110,0.1,950
329,74,0.02591524999934336,2097.0,8335.0,110,0.1,950
330,75,0.026170999999521882,2097.0,8446.0,110,0.1,950
331,76,0.02641812499950902,2097.0,8557.0,110,0.1,950
332,77,0.02665283299938892,2097.0,8668.0,110,0.1,950
333,78,0.02688999999918451,2097.0,8779.0,110,0.1,950
334,79,0.027125957999487582,2097.0,8890.0,110,0.1,950
335,80,0.02736120800000208,2097.0,9001.0,110,0.1,950
336,81,0.027601249999861466,2097.0,9112.0,110,0.1,950
337,82,0.02784441699986928,2097.0,9223.0,110,0.1,950
338,83,0.02808095799991861,2097.0,9334.0,110,0.1,950
339,84,0.028317666999100766,2097.0,9445.0,110,0.1,950
340,85,0.028555249999953958,2097.0,9556.0,110,0.1,950
341,86,0.028794707999622915,2097.0,9667.0,110,0.1,950
342,87,0.029043832999377628,2097.0,9778.0,110,0.1,950
343,88,0.02943083299942373,2097.0,9889.0,110,0.1,950
