,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
66,300,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
67,350,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
68,400,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
69,450,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
70,500,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
71,550,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
72,600,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
73,650,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
74,700,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
75,750,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
76,800,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
77,850,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
78,900,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
79,950,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
